id	rock	label_theme
397	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LEES	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
398	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ANSH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
399	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GSCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
400	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PNLS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
401	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DDC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
402	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ARTI	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
403	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HTCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
404	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TILL	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
405	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SWINC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
406	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
407	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBAF	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
408	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DAPS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
409	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RRS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
410	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/AR2A	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
411	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BAN	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
412	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GES	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
413	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LIMN	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
414	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TOSM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
415	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GNNS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
416	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/S4FT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
417	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PAT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
418	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WPLS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
419	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CRYH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
420	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CBBI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
421	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LNL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
422	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
423	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/VDG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
424	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GORM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
425	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NEED	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
426	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BHSP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
427	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DABA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
428	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TASO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
429	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DLBL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
430	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBBD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
431	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GUL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
432	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KKSI	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
433	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/THW	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
434	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TCAS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
435	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GRW	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
436	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UPS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
437	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BWG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
438	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CBNS2	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
439	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RSIDE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
440	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CEPL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
441	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WHINS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
442	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BHMU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
443	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LRM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
444	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KTC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
445	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GHC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
446	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LDE1	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
447	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PNHI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
448	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TMBL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
449	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WOEV	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
450	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GST	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
451	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MCYS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
452	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SGAOR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
453	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SSG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
454	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CLUAG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
455	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PMFE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
456	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HOV	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
457	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BDSA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
458	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BTWM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
459	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LHBL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
460	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/G1A1	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
461	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/AUK	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
462	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LEAM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
463	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TPMS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
464	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HML	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
465	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RIL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
466	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HHCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
467	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CRAU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
468	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TRSD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
469	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CHSI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
470	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SOU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
471	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CGTU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
472	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LOGR2	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
473	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ESA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
474	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BOM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
475	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BLYB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
476	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MYCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
477	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/P38	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
478	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PVR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
479	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WNML	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
480	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RDD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
481	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BELB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
482	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HWLA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
483	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/OPSC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
484	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GIBH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
485	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MA10	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
486	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/AUDR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
487	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RUCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
488	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BONC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
489	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SFG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
490	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BECB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
491	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CROL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
492	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ADEEN	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
493	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NEHE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
494	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GEM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
495	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BOLD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
496	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
497	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SKIP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
498	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/EMA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
499	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SCHD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
500	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/N6	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
501	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BLSC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
502	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CAST	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
503	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HMMB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
504	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/FHFL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
505	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PMMB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
506	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LCHL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
507	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MA8	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
508	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SCPA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
509	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CTE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
510	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DRST	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
511	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DUA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
512	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KL2	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
513	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BHFL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
514	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/USLB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
515	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PAB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
516	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CBFL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
517	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MEGRU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
518	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BBSL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
519	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/Q1MVS	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
520	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PNLI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
521	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PCS	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
522	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SETQ	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
523	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/JRSF	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
524	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GFSCD	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
525	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GLRL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
526	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ONMA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
527	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NORG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
528	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UDD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
529	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/COCI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
530	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HYB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
531	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BNGS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
532	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WIVY	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
533	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/REHW6	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
534	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CCS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
535	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DARL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
536	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/N0	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
537	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CUD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
538	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BBLB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
539	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BRW	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
540	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RIDC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
541	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SRGA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
542	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MRM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
543	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BTMC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
544	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MCBT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
545	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ELL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
546	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WEGN	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
547	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RSX	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
548	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HARDY	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
549	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ANITE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
550	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PUSSG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
551	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SAH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
552	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GCOEQ	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
553	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CFU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
554	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SEEI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
555	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ARPG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
556	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBTS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
557	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BIRT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
558	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/Q1DU	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
559	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UKBC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
560	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HTONL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
561	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SPHT	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
562	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/REHE1	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
563	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DTYC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
564	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RMDV	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
565	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CLHG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
566	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KMUB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
567	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DOUG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
568	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PSNB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
569	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ED	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
570	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/POOL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
571	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PEJU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
572	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HGS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
573	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CBD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
574	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SEEL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
575	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MFLF	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
576	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/R2A1	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
577	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/REDQ	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
578	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GFSG	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
579	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SWDL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
580	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PBS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
581	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ALLC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
582	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SEVN	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
583	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CASO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
584	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LEAP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
585	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HMB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
586	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/POMA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
587	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/FLH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
588	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UDC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
589	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NETY	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
590	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UQCB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
591	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MNC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
592	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MABP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
593	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/AILC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
594	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NCAMP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
